"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","best_case_Beta_SSE","best_case_KL_divergence","best_case_hellinger_distance","best_case_error"
"Beta_SSE","fine_clean_low_dim_simulations","K",1,"elastic_net",1,2.77213076028228,NA,1,0.0156625369203237,0.0498273270965131,0.2568,2.76586518376171,0.0156625369203237,0.0497818068811702,0.2562
"Beta_SSE1","fine_clean_low_dim_simulations","K",1,"group_lasso",1,2.77213076028228,NA,1,0.0156625369203237,0.0498273270965131,0.2568,2.76586518376171,0.0156625369203237,0.0497818068811702,0.2562
"Beta_SSE2","fine_clean_low_dim_simulations","K",1,"elastic_net",10,3.08412925955439,NA,1,0.016352963420528,0.0513745300240808,0.2572,3.07283322209836,0.0163444595247932,0.0513470471105569,0.257
"Beta_SSE11","fine_clean_low_dim_simulations","K",1,"group_lasso",10,3.08412925955439,NA,1,0.016352963420528,0.0513745300240808,0.2572,3.07283322209836,0.0163444595247932,0.0513470471105569,0.257
"Beta_SSE3","fine_clean_low_dim_simulations","K",1,"elastic_net",11,3.89810405700202,NA,1,0.0174772557805782,0.0522288906919377,0.2537,3.89810405700202,0.0174772557805782,0.0522288906919377,0.2537
"Beta_SSE12","fine_clean_low_dim_simulations","K",1,"group_lasso",11,3.89810405700202,NA,1,0.0174772557805782,0.0522288906919377,0.2537,3.89810405700202,0.0174772557805782,0.0522288906919377,0.2537
"Beta_SSE4","fine_clean_low_dim_simulations","K",1,"elastic_net",12,2.81178058411808,NA,1,0.0142750268365852,0.0482506903409747,0.2709,2.80557481208639,0.0142713567761283,0.0481789685288201,0.2702
"Beta_SSE13","fine_clean_low_dim_simulations","K",1,"group_lasso",12,2.81178058411808,NA,1,0.0142750268365852,0.0482506903409747,0.2709,2.80557481208639,0.0142713567761283,0.0481789685288201,0.2702
"Beta_SSE5","fine_clean_low_dim_simulations","K",1,"elastic_net",13,3.53024447638912,NA,1,0.0157588180459024,0.0494548503043394,0.253,3.35577742178631,0.0155982811899757,0.0490676147992383,0.2522
"Beta_SSE14","fine_clean_low_dim_simulations","K",1,"group_lasso",13,3.53024447638912,NA,1,0.0157588180459024,0.0494548503043394,0.253,3.35577742178631,0.0155982811899757,0.0490676147992383,0.2522
"Beta_SSE6","fine_clean_low_dim_simulations","K",1,"elastic_net",14,2.9714465230465,NA,1,0.0164056173191811,0.051784653553639,0.2685,2.97078338410176,0.0164047339020522,0.0517832143036991,0.268
"Beta_SSE15","fine_clean_low_dim_simulations","K",1,"group_lasso",14,2.9714465230465,NA,1,0.0164056173191811,0.051784653553639,0.2685,2.97078338410176,0.0164047339020522,0.0517832143036991,0.268
"Beta_SSE7","fine_clean_low_dim_simulations","K",1,"elastic_net",15,3.91615880088355,NA,1,0.0177253521011778,0.0519559761952816,0.2329,3.91615880088355,0.0177107176190454,0.0518991076781071,0.2322
"Beta_SSE16","fine_clean_low_dim_simulations","K",1,"group_lasso",15,3.91615880088355,NA,1,0.0177253521011778,0.0519559761952816,0.2329,3.91615880088355,0.0177107176190454,0.0518991076781071,0.2322
"Beta_SSE8","fine_clean_low_dim_simulations","K",1,"elastic_net",16,3.33536530969985,NA,1,0.0158741479952676,0.0504119083805878,0.2551,3.33233677449992,0.0158702744218107,0.0504119083805878,0.2548
"Beta_SSE17","fine_clean_low_dim_simulations","K",1,"group_lasso",16,3.33536530969985,NA,1,0.0158741479952676,0.0504119083805878,0.2551,3.33233677449992,0.0158702744218107,0.0504119083805878,0.2548
"Beta_SSE9","fine_clean_low_dim_simulations","K",1,"elastic_net",17,3.54503910761337,NA,1,0.0161462323871639,0.0506071717104295,0.2513,3.51739498899424,0.0161255785123066,0.050581971105467,0.2513
"Beta_SSE18","fine_clean_low_dim_simulations","K",1,"group_lasso",17,3.54503910761337,NA,1,0.0161462323871639,0.0506071717104295,0.2513,3.51739498899424,0.0161255785123066,0.050581971105467,0.2513
"Beta_SSE10","fine_clean_low_dim_simulations","K",1,"elastic_net",18,3.98301220443522,NA,1,0.0169888303543287,0.0505072309793603,0.243,3.91669603615303,0.0169797441868085,0.0504836922370855,0.2423
"Beta_SSE19","fine_clean_low_dim_simulations","K",1,"group_lasso",18,3.98301220443522,NA,1,0.0169888303543287,0.0505072309793603,0.243,3.91669603615303,0.0169797441868085,0.0504836922370855,0.2423
"Beta_SSE20","fine_clean_low_dim_simulations","K",1,"elastic_net",19,3.24241487497974,NA,1,0.01758571497209,0.0534999158989169,0.2717,3.15895593583976,0.0175186514343375,0.0533933025318297,0.2716
"Beta_SSE110","fine_clean_low_dim_simulations","K",1,"group_lasso",19,3.24241487497974,NA,1,0.01758571497209,0.0534999158989169,0.2717,3.15895593583976,0.0175186514343375,0.0533933025318297,0.2716
"Beta_SSE21","fine_clean_low_dim_simulations","K",1,"elastic_net",2,5.25738371233541,NA,1,0.0170593224506062,0.0500278803257855,0.2298,5.25738371233541,0.0170593224506062,0.0500278803257855,0.2296
"Beta_SSE111","fine_clean_low_dim_simulations","K",1,"group_lasso",2,5.25738371233541,NA,1,0.0170593224506062,0.0500278803257855,0.2298,5.25738371233541,0.0170593224506062,0.0500278803257855,0.2296
"Beta_SSE22","fine_clean_low_dim_simulations","K",1,"elastic_net",20,4.07449687105926,NA,1,0.0144459670466445,0.046117306991104,0.2373,3.78503095525494,0.0143036304378493,0.0457712475137252,0.2365
"Beta_SSE112","fine_clean_low_dim_simulations","K",1,"group_lasso",20,4.07449687105926,NA,1,0.0144459670466445,0.046117306991104,0.2373,3.78503095525494,0.0143036304378493,0.0457712475137252,0.2365
"Beta_SSE23","fine_clean_low_dim_simulations","K",1,"elastic_net",21,3.83500185067994,NA,1,0.0151135167594125,0.0478983719995449,0.2341,3.83500185067994,0.0151135167594125,0.0478983719995449,0.2336
"Beta_SSE113","fine_clean_low_dim_simulations","K",1,"group_lasso",21,3.83500185067994,NA,1,0.0151135167594125,0.0478983719995449,0.2341,3.83500185067994,0.0151135167594125,0.0478983719995449,0.2336
"Beta_SSE24","fine_clean_low_dim_simulations","K",1,"elastic_net",22,5.406762290904,NA,1,0.0168755363258438,0.0508010980807548,0.2445,4.47809108660127,0.016260150149019,0.0497266028585222,0.2441
"Beta_SSE114","fine_clean_low_dim_simulations","K",1,"group_lasso",22,5.406762290904,NA,1,0.0168755363258438,0.0508010980807548,0.2445,4.47809108660127,0.016260150149019,0.0497266028585222,0.2441
"Beta_SSE25","fine_clean_low_dim_simulations","K",1,"elastic_net",23,2.94399329110327,NA,1,0.0156402073596013,0.0499912592380633,0.2535,2.94399329110327,0.0156402073596013,0.0499912592380633,0.2534
"Beta_SSE115","fine_clean_low_dim_simulations","K",1,"group_lasso",23,2.94399329110327,NA,1,0.0156402073596013,0.0499912592380633,0.2535,2.94399329110327,0.0156402073596013,0.0499912592380633,0.2534
"Beta_SSE26","fine_clean_low_dim_simulations","K",1,"elastic_net",24,2.94023197828906,NA,1,0.0179762301034285,0.0544684181258473,0.2663,2.88212452784957,0.0179322823019239,0.0544522459579657,0.2659
"Beta_SSE116","fine_clean_low_dim_simulations","K",1,"group_lasso",24,2.94023197828906,NA,1,0.0179762301034285,0.0544684181258473,0.2663,2.88212452784957,0.0179322823019239,0.0544522459579657,0.2659
"Beta_SSE27","fine_clean_low_dim_simulations","K",1,"elastic_net",25,2.76986396674194,NA,1,0.0150405756831443,0.0488503043826593,0.2561,2.76936836919938,0.0150404255667413,0.0488497370776063,0.2542
"Beta_SSE117","fine_clean_low_dim_simulations","K",1,"group_lasso",25,2.76986396674194,NA,1,0.0150405756831443,0.0488503043826593,0.2561,2.76936836919938,0.0150404255667413,0.0488497370776063,0.2542
"Beta_SSE28","fine_clean_low_dim_simulations","K",1,"elastic_net",26,3.79485486431439,NA,1,0.0168150906489505,0.0508226544702653,0.2357,3.79485486431439,0.0168148780293935,0.0508223883805415,0.2347
"Beta_SSE118","fine_clean_low_dim_simulations","K",1,"group_lasso",26,3.79485486431439,NA,1,0.0168150906489505,0.0508226544702653,0.2357,3.79485486431439,0.0168148780293935,0.0508223883805415,0.2347
"Beta_SSE29","fine_clean_low_dim_simulations","K",1,"elastic_net",27,3.7378761949023,NA,1,0.0158995376278069,0.0485892478030924,0.2383,3.7372810816286,0.0158991518181057,0.0485883189648729,0.2377
"Beta_SSE119","fine_clean_low_dim_simulations","K",1,"group_lasso",27,3.7378761949023,NA,1,0.0158995376278069,0.0485892478030924,0.2383,3.7372810816286,0.0158991518181057,0.0485883189648729,0.2377
"Beta_SSE30","fine_clean_low_dim_simulations","K",1,"elastic_net",28,3.82302828812608,NA,1,0.0136647273380231,0.0454010614847366,0.2531,3.82302828812608,0.0136647273380231,0.0454010614847366,0.2523
"Beta_SSE120","fine_clean_low_dim_simulations","K",1,"group_lasso",28,3.82302828812608,NA,1,0.0136647273380231,0.0454010614847366,0.2531,3.82302828812608,0.0136647273380231,0.0454010614847366,0.2523
"Beta_SSE31","fine_clean_low_dim_simulations","K",1,"elastic_net",29,3.37231951578382,NA,1,0.016414934142459,0.0511289832261846,0.251,3.36895200918817,0.0164070618937113,0.0511289832261846,0.2506
"Beta_SSE121","fine_clean_low_dim_simulations","K",1,"group_lasso",29,3.37231951578382,NA,1,0.016414934142459,0.0511289832261846,0.251,3.36895200918817,0.0164070618937113,0.0511289832261846,0.2506
"Beta_SSE32","fine_clean_low_dim_simulations","K",1,"elastic_net",3,3.35343541715016,NA,1,0.0159606806655327,0.0485989548130892,0.226,3.35343541715016,0.0159548621369505,0.048482412739269,0.2255
"Beta_SSE122","fine_clean_low_dim_simulations","K",1,"group_lasso",3,3.35343541715016,NA,1,0.0159606806655327,0.0485989548130892,0.226,3.35343541715016,0.0159548621369505,0.048482412739269,0.2255
"Beta_SSE33","fine_clean_low_dim_simulations","K",1,"elastic_net",30,4.36432642731282,NA,1,0.0158461854420028,0.0485744609205545,0.232,4.36432642731282,0.0158461854420028,0.0485744609205545,0.2312
"Beta_SSE123","fine_clean_low_dim_simulations","K",1,"group_lasso",30,4.36432642731282,NA,1,0.0158461854420028,0.0485744609205545,0.232,4.36432642731282,0.0158461854420028,0.0485744609205545,0.2312
"Beta_SSE34","fine_clean_low_dim_simulations","K",1,"elastic_net",31,3.1017788957137,NA,1,0.0154677609358175,0.0485130364918942,0.2434,3.1012598879092,0.0154676173065327,0.0485127836928251,0.243
"Beta_SSE124","fine_clean_low_dim_simulations","K",1,"group_lasso",31,3.1017788957137,NA,1,0.0154677609358175,0.0485130364918942,0.2434,3.1012598879092,0.0154676173065327,0.0485127836928251,0.243
"Beta_SSE35","fine_clean_low_dim_simulations","K",1,"elastic_net",32,3.13066659150571,NA,1,0.0163873326462198,0.0511868199560275,0.2561,3.13066659150571,0.0163873326462198,0.0511868199560275,0.2549
"Beta_SSE125","fine_clean_low_dim_simulations","K",1,"group_lasso",32,3.13066659150571,NA,1,0.0163873326462198,0.0511868199560275,0.2561,3.13066659150571,0.0163873326462198,0.0511868199560275,0.2549
"Beta_SSE36","fine_clean_low_dim_simulations","K",1,"elastic_net",33,4.17147227675391,NA,1,0.0181402081940729,0.0528960486748281,0.2438,4.0634437360472,0.0180515169362513,0.05273334705632,0.243
"Beta_SSE126","fine_clean_low_dim_simulations","K",1,"group_lasso",33,4.17147227675391,NA,1,0.0181402081940729,0.0528960486748281,0.2438,4.0634437360472,0.0180515169362513,0.05273334705632,0.243
"Beta_SSE37","fine_clean_low_dim_simulations","K",1,"elastic_net",34,5.29093004498085,NA,1,0.0160064863625177,0.0480572822618724,0.2261,5.29093004498085,0.0160064863625177,0.0480572822618724,0.2254
"Beta_SSE127","fine_clean_low_dim_simulations","K",1,"group_lasso",34,5.29093004498085,NA,1,0.0160064863625177,0.0480572822618724,0.2261,5.29093004498085,0.0160064863625177,0.0480572822618724,0.2254
"Beta_SSE38","fine_clean_low_dim_simulations","K",1,"elastic_net",35,3.59956356890856,NA,1,0.0165519924559854,0.0519325805493445,0.2733,3.59956356890856,0.0165519924559854,0.0519325805493445,0.273
"Beta_SSE128","fine_clean_low_dim_simulations","K",1,"group_lasso",35,3.59956356890856,NA,1,0.0165519924559854,0.0519325805493445,0.2733,3.59956356890856,0.0165519924559854,0.0519325805493445,0.273
"Beta_SSE39","fine_clean_low_dim_simulations","K",1,"elastic_net",36,2.57497992688682,NA,1,0.014971786031182,0.0487814746766779,0.2562,2.57497992688682,0.014971786031182,0.0487814746766779,0.2562
"Beta_SSE129","fine_clean_low_dim_simulations","K",1,"group_lasso",36,2.57497992688682,NA,1,0.014971786031182,0.0487814746766779,0.2562,2.57497992688682,0.014971786031182,0.0487814746766779,0.2562
"Beta_SSE40","fine_clean_low_dim_simulations","K",1,"elastic_net",37,3.21893348454087,NA,1,0.0170798140811008,0.0515145110190847,0.2476,3.19677619697167,0.017063626049933,0.0514892237783933,0.2468
"Beta_SSE130","fine_clean_low_dim_simulations","K",1,"group_lasso",37,3.21893348454087,NA,1,0.0170798140811008,0.0515145110190847,0.2476,3.19677619697167,0.017063626049933,0.0514892237783933,0.2468
"Beta_SSE41","fine_clean_low_dim_simulations","K",1,"elastic_net",38,3.25277009093041,NA,1,0.0153307374490019,0.0484708408289712,0.2439,3.24124826406495,0.0153277537736614,0.0484708408289712,0.2437
"Beta_SSE131","fine_clean_low_dim_simulations","K",1,"group_lasso",38,3.25277009093041,NA,1,0.0153307374490019,0.0484708408289712,0.2439,3.24124826406495,0.0153277537736614,0.0484708408289712,0.2437
"Beta_SSE42","fine_clean_low_dim_simulations","K",1,"elastic_net",39,3.4674171073714,NA,1,0.016145912017375,0.0498376834125205,0.2438,3.34883786159155,0.0160554770802721,0.0496499237413909,0.2425
"Beta_SSE132","fine_clean_low_dim_simulations","K",1,"group_lasso",39,3.4674171073714,NA,1,0.016145912017375,0.0498376834125205,0.2438,3.34883786159155,0.0160554770802721,0.0496499237413909,0.2425
"Beta_SSE43","fine_clean_low_dim_simulations","K",1,"elastic_net",4,3.83169156836006,NA,1,0.0181761945853438,0.052498698781619,0.2393,3.69356609678994,0.0180837094973218,0.0524424747775595,0.2393
"Beta_SSE133","fine_clean_low_dim_simulations","K",1,"group_lasso",4,3.83169156836006,NA,1,0.0181761945853438,0.052498698781619,0.2393,3.69356609678994,0.0180837094973218,0.0524424747775595,0.2393
"Beta_SSE44","fine_clean_low_dim_simulations","K",1,"elastic_net",40,3.02861302798057,NA,1,0.0160523366709925,0.0512465365188652,0.2642,2.84546012570484,0.0158462714985175,0.0506838453619268,0.2642
"Beta_SSE134","fine_clean_low_dim_simulations","K",1,"group_lasso",40,3.02861302798057,NA,1,0.0160523366709925,0.0512465365188652,0.2642,2.84546012570484,0.0158462714985175,0.0506838453619268,0.2642
"Beta_SSE45","fine_clean_low_dim_simulations","K",1,"elastic_net",41,3.79620671201319,NA,1,0.0168058674961748,0.0517456109919566,0.2484,3.63784430929608,0.0166755382426525,0.0514650043235634,0.2475
"Beta_SSE135","fine_clean_low_dim_simulations","K",1,"group_lasso",41,3.79620671201319,NA,1,0.0168058674961748,0.0517456109919566,0.2484,3.63784430929608,0.0166755382426525,0.0514650043235634,0.2475
"Beta_SSE46","fine_clean_low_dim_simulations","K",1,"elastic_net",42,3.27697021469318,NA,1,0.0162282632630168,0.0503638297679712,0.2372,3.27690669778254,0.0162282224297033,0.0503635661024526,0.237
"Beta_SSE136","fine_clean_low_dim_simulations","K",1,"group_lasso",42,3.27697021469318,NA,1,0.0162282632630168,0.0503638297679712,0.2372,3.27690669778254,0.0162282224297033,0.0503635661024526,0.237
"Beta_SSE47","fine_clean_low_dim_simulations","K",1,"elastic_net",43,3.39113578379374,NA,1,0.0167525286375464,0.0512587760442111,0.2495,3.34275975618236,0.0167260113452987,0.0512033169565771,0.2495
"Beta_SSE137","fine_clean_low_dim_simulations","K",1,"group_lasso",43,3.39113578379374,NA,1,0.0167525286375464,0.0512587760442111,0.2495,3.34275975618236,0.0167260113452987,0.0512033169565771,0.2495
"Beta_SSE48","fine_clean_low_dim_simulations","K",1,"elastic_net",44,3.26006056272852,NA,1,0.0157880486355863,0.0510597906913537,0.2681,3.1381600276053,0.0156660106790655,0.0508304726535555,0.2673
"Beta_SSE138","fine_clean_low_dim_simulations","K",1,"group_lasso",44,3.26006056272852,NA,1,0.0157880486355863,0.0510597906913537,0.2681,3.1381600276053,0.0156660106790655,0.0508304726535555,0.2673
"Beta_SSE49","fine_clean_low_dim_simulations","K",1,"elastic_net",45,3.3419563715114,NA,1,0.0168558354070227,0.0511149247649138,0.245,3.30761485062085,0.0168235864708249,0.0510169110048857,0.244
"Beta_SSE139","fine_clean_low_dim_simulations","K",1,"group_lasso",45,3.3419563715114,NA,1,0.0168558354070227,0.0511149247649138,0.245,3.30761485062085,0.0168235864708249,0.0510169110048857,0.244
"Beta_SSE50","fine_clean_low_dim_simulations","K",1,"elastic_net",46,3.96725355428267,NA,1,0.0151197828680226,0.0476188375488754,0.2371,3.96630596995037,0.0151192408189412,0.0476176153355143,0.2371
"Beta_SSE140","fine_clean_low_dim_simulations","K",1,"group_lasso",46,3.96725355428267,NA,1,0.0151197828680226,0.0476188375488754,0.2371,3.96630596995037,0.0151192408189412,0.0476176153355143,0.2371
"Beta_SSE51","fine_clean_low_dim_simulations","K",1,"elastic_net",47,3.87579309553302,NA,1,0.0159780509061007,0.0497692475785161,0.2485,3.87579309553302,0.0159780509061007,0.0497692475785161,0.248
"Beta_SSE141","fine_clean_low_dim_simulations","K",1,"group_lasso",47,3.87579309553302,NA,1,0.0159780509061007,0.0497692475785161,0.2485,3.87579309553302,0.0159780509061007,0.0497692475785161,0.248
"Beta_SSE52","fine_clean_low_dim_simulations","K",1,"elastic_net",48,2.97887128257444,NA,1,0.0143637116437596,0.0467986239660214,0.2491,2.97887128257444,0.0143637116437596,0.0467986239660214,0.2487
"Beta_SSE142","fine_clean_low_dim_simulations","K",1,"group_lasso",48,2.97887128257444,NA,1,0.0143637116437596,0.0467986239660214,0.2491,2.97887128257444,0.0143637116437596,0.0467986239660214,0.2487
"Beta_SSE53","fine_clean_low_dim_simulations","K",1,"elastic_net",49,3.88197467445963,NA,1,0.0162134930571262,0.050320526610449,0.2586,3.88197467445963,0.0162134930571262,0.050320526610449,0.2581
"Beta_SSE143","fine_clean_low_dim_simulations","K",1,"group_lasso",49,3.88197467445963,NA,1,0.0162134930571262,0.050320526610449,0.2586,3.88197467445963,0.0162134930571262,0.050320526610449,0.2581
"Beta_SSE54","fine_clean_low_dim_simulations","K",1,"elastic_net",5,3.49538861388867,NA,1,0.0162207920290981,0.0510803206158044,0.2546,3.47824442912642,0.0161925668427544,0.0509665475150518,0.2538
"Beta_SSE144","fine_clean_low_dim_simulations","K",1,"group_lasso",5,3.49538861388867,NA,1,0.0162207920290981,0.0510803206158044,0.2546,3.47824442912642,0.0161925668427544,0.0509665475150518,0.2538
"Beta_SSE55","fine_clean_low_dim_simulations","K",1,"elastic_net",50,3.43686099269834,NA,1,0.0154175488727981,0.0489799407210547,0.2529,3.43127452459862,0.0154175488727981,0.0489799407210547,0.2529
"Beta_SSE145","fine_clean_low_dim_simulations","K",1,"group_lasso",50,3.43686099269834,NA,1,0.0154175488727981,0.0489799407210547,0.2529,3.43127452459862,0.0154175488727981,0.0489799407210547,0.2529
"Beta_SSE56","fine_clean_low_dim_simulations","K",1,"elastic_net",6,3.88721858708154,NA,1,0.0173960134483588,0.0519427346630677,0.2535,3.58610384929885,0.0172373099712643,0.0516849269071173,0.253
"Beta_SSE146","fine_clean_low_dim_simulations","K",1,"group_lasso",6,3.88721858708154,NA,1,0.0173960134483588,0.0519427346630677,0.2535,3.58610384929885,0.0172373099712643,0.0516849269071173,0.253
"Beta_SSE57","fine_clean_low_dim_simulations","K",1,"elastic_net",7,2.97182532307851,NA,1,0.0178032148883571,0.054607569947046,0.2775,2.95937039490809,0.0177842619467311,0.0546073971348047,0.2774
"Beta_SSE147","fine_clean_low_dim_simulations","K",1,"group_lasso",7,2.97182532307851,NA,1,0.0178032148883571,0.054607569947046,0.2775,2.95937039490809,0.0177842619467311,0.0546073971348047,0.2774
"Beta_SSE58","fine_clean_low_dim_simulations","K",1,"elastic_net",8,3.08831906086393,NA,1,0.0156057665051316,0.0496933592201491,0.2476,3.04155355481193,0.0155703726371064,0.0496933592201491,0.2471
"Beta_SSE148","fine_clean_low_dim_simulations","K",1,"group_lasso",8,3.08831906086393,NA,1,0.0156057665051316,0.0496933592201491,0.2476,3.04155355481193,0.0155703726371064,0.0496933592201491,0.2471
"Beta_SSE59","fine_clean_low_dim_simulations","K",1,"elastic_net",9,3.09188951118668,NA,1,0.016047044857829,0.0492037027183564,0.2456,3.0073505406834,0.0159576884688882,0.0490165460459884,0.2456
"Beta_SSE149","fine_clean_low_dim_simulations","K",1,"group_lasso",9,3.09188951118668,NA,1,0.016047044857829,0.0492037027183564,0.2456,3.0073505406834,0.0159576884688882,0.0490165460459884,0.2456
"Beta_SSE60","fine_clean_low_dim_simulations","K",1,"IBMR",1,2.77905775231237,NA,1,0.0157018166546097,0.0498498998264791,0.2575,2.77652681106554,0.0156801616512194,0.0498101117134122,0.2563
"Beta_SSE61","fine_clean_low_dim_simulations","K",1,"IBMR",10,3.14370888819541,NA,1,0.0164671553980831,0.0515892166951543,0.2574,3.12142692935676,0.0164467968467758,0.0515328205124715,0.2562
"Beta_SSE62","fine_clean_low_dim_simulations","K",1,"IBMR",11,3.98310918478373,NA,1,0.0176315063236386,0.0525320240574569,0.254,3.95322517163642,0.0175890381143642,0.052387815003036,0.2536
"Beta_SSE63","fine_clean_low_dim_simulations","K",1,"IBMR",12,2.86184480908015,NA,1,0.0142867943396566,0.0483555645054747,0.2707,2.8166602451936,0.0142533210342153,0.048149833664978,0.27
"Beta_SSE64","fine_clean_low_dim_simulations","K",1,"IBMR",13,3.51760273989133,NA,1,0.0158101109847901,0.0496101159203992,0.2524,3.35024323105784,0.0155804138374126,0.0490335827427512,0.2516
"Beta_SSE65","fine_clean_low_dim_simulations","K",1,"IBMR",14,3.00054273555769,NA,1,0.0164288514614083,0.0518344990599533,0.2685,2.91035618860942,0.0162800516853698,0.0516238836470668,0.2669
"Beta_SSE66","fine_clean_low_dim_simulations","K",1,"IBMR",15,3.93236753102712,NA,1,0.017815160413516,0.0521104172768531,0.2331,3.93236753102712,0.0178109559173224,0.0520802422287032,0.2319
"Beta_SSE67","fine_clean_low_dim_simulations","K",1,"IBMR",16,3.37218627650149,NA,1,0.0159984117604905,0.0506187719428053,0.2545,3.37218627650149,0.0159924333714475,0.0506187719428053,0.2531
"Beta_SSE68","fine_clean_low_dim_simulations","K",1,"IBMR",17,3.48073189524446,NA,1,0.016018069509882,0.0504119191525442,0.2517,3.4491062823227,0.015998251421038,0.0504013332890379,0.251
"Beta_SSE69","fine_clean_low_dim_simulations","K",1,"IBMR",18,4.05351090758182,NA,1,0.0170442690651257,0.0506519704218461,0.2427,3.91871845946872,0.0169764954774689,0.0504980084619231,0.2421
"Beta_SSE70","fine_clean_low_dim_simulations","K",1,"IBMR",19,3.28268890865984,NA,1,0.0175699232757348,0.0534849084174151,0.2718,3.18059736103121,0.0174788824263503,0.0533381766899366,0.2707
"Beta_SSE71","fine_clean_low_dim_simulations","K",1,"IBMR",2,5.31996801940276,NA,1,0.017162357443078,0.0502403598280648,0.2301,5.30392815376712,0.0171440640383929,0.0502281071410266,0.2295
"Beta_SSE72","fine_clean_low_dim_simulations","K",1,"IBMR",20,3.86014169159936,NA,1,0.0143070313225406,0.0458265181729771,0.2365,3.7964536264411,0.0142737913451592,0.0457485875486247,0.2346
"Beta_SSE73","fine_clean_low_dim_simulations","K",1,"IBMR",21,3.49271781740563,NA,1,0.0147570621059297,0.0472093377632696,0.2337,3.49109755403076,0.014738654636096,0.0471836216999366,0.233
"Beta_SSE74","fine_clean_low_dim_simulations","K",1,"IBMR",22,4.94980338013222,NA,1,0.0165755709565014,0.0502660241767617,0.2446,4.40313023989368,0.0162350021524615,0.0497089904858038,0.2439
"Beta_SSE75","fine_clean_low_dim_simulations","K",1,"IBMR",23,2.91176251604187,NA,1,0.0154984572680278,0.0498103777920772,0.2538,2.8132978947942,0.0154487971299871,0.0497227805628434,0.2526
"Beta_SSE76","fine_clean_low_dim_simulations","K",1,"IBMR",24,2.94567613641609,NA,1,0.0179569764720935,0.0544235353088149,0.2668,2.90053737556552,0.0179249529981683,0.0544049316728117,0.2664
"Beta_SSE77","fine_clean_low_dim_simulations","K",1,"IBMR",25,2.67723083614443,NA,1,0.0147624413230859,0.0483472493290088,0.2555,2.64105384569462,0.0146818745264599,0.048198595461317,0.253
"Beta_SSE78","fine_clean_low_dim_simulations","K",1,"IBMR",26,3.75756470182752,NA,1,0.0168030997792484,0.0508059840394506,0.2356,3.73477284556034,0.0167895544627589,0.0507945647238836,0.234
"Beta_SSE79","fine_clean_low_dim_simulations","K",1,"IBMR",27,3.63153718430876,NA,1,0.0158387160742392,0.0485354577939317,0.2384,3.62789685302067,0.0158246042452299,0.0484921078749078,0.2371
"Beta_SSE80","fine_clean_low_dim_simulations","K",1,"IBMR",28,3.69385249716419,NA,1,0.0135637213584232,0.0453293389859713,0.2534,3.69385249716419,0.0135598284014523,0.0452804938840909,0.2523
"Beta_SSE81","fine_clean_low_dim_simulations","K",1,"IBMR",29,3.40111755316164,NA,1,0.0164685423253746,0.0512246433394841,0.2502,3.35224484457006,0.0163973696088332,0.0511147993307892,0.2501
"Beta_SSE82","fine_clean_low_dim_simulations","K",1,"IBMR",3,3.4861022826903,NA,1,0.016181699827829,0.0490388291471096,0.2265,3.37487516174142,0.0159815959781202,0.0485733736835685,0.2248
"Beta_SSE83","fine_clean_low_dim_simulations","K",1,"IBMR",30,4.52431371150991,NA,1,0.0159875651025753,0.0489142341898517,0.2312,4.4924210656596,0.0159496993600111,0.0487717065469415,0.2312
"Beta_SSE84","fine_clean_low_dim_simulations","K",1,"IBMR",31,3.05658700236076,NA,1,0.0152269439975048,0.048111320251221,0.244,3.00559146330292,0.0152269439975048,0.0480951222328134,0.2418
"Beta_SSE85","fine_clean_low_dim_simulations","K",1,"IBMR",32,3.12447955492983,NA,1,0.0164011319991049,0.0511891623652879,0.2557,3.04304555463631,0.0163310930552253,0.0509279735603988,0.2545
"Beta_SSE86","fine_clean_low_dim_simulations","K",1,"IBMR",33,4.16766905798089,NA,1,0.0181081414230071,0.0528382984470332,0.2435,4.12124924258664,0.0180589299377045,0.0527515080073063,0.2431
"Beta_SSE87","fine_clean_low_dim_simulations","K",1,"IBMR",34,5.33074959742086,NA,1,0.0159844637052154,0.0480243173224388,0.226,5.32711721312877,0.0159393710351164,0.0479442359750621,0.2253
"Beta_SSE88","fine_clean_low_dim_simulations","K",1,"IBMR",35,3.63266831977282,NA,1,0.0165896413938793,0.0520498501993639,0.2739,3.61585795271125,0.0165339224111333,0.0519182796206379,0.2725
"Beta_SSE89","fine_clean_low_dim_simulations","K",1,"IBMR",36,2.62619684697076,NA,1,0.0150422234915091,0.0489270095695456,0.2568,2.61671428305824,0.0150231741685022,0.0489089018621354,0.2561
"Beta_SSE90","fine_clean_low_dim_simulations","K",1,"IBMR",37,3.13679368732766,NA,1,0.0170585699022005,0.0514926414503559,0.2474,2.99205770101768,0.0169600086904716,0.0513997773860366,0.2467
"Beta_SSE91","fine_clean_low_dim_simulations","K",1,"IBMR",38,3.26452518668812,NA,1,0.0153279790314323,0.0484408935073018,0.2443,3.21970504579084,0.0152978767579377,0.048421615373596,0.2429
"Beta_SSE92","fine_clean_low_dim_simulations","K",1,"IBMR",39,3.59095714074933,NA,1,0.0162798360148346,0.0501055680366633,0.2441,3.22474109874548,0.0159974573487798,0.0495379089684788,0.2427
